id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,frameworkProgramme,masterCall,subCall,fundingScheme,nature,objective,contentUpdateDate,rcn,grantDoi
101177177,LIGHTinPARIS,SIGNED,university paris-saclay interdisciplinary doctoral programme in sciences of light,2025-01-01,2029-12-31,0,3024000,HORIZON.1.2,HORIZON-MSCA-2023-COFUND-01-01,2024-10-03,HORIZON,HORIZON-MSCA-2023-COFUND-01,HORIZON-MSCA-2023-COFUND-01,HORIZON-TMA-MSCA-Cofund-D,,"lightinparis is a msca cofund doctoral programme in the field of sciences of light aiming at promoting interdisciplinary,international and intersectoral research projects at university paris-saclay (upsaclay). the sciences of light cover a very broad field,from fundamental physics to technological applications in photonics, quantum mechanics and biomedicine and open up anincreasing number of technological applications. among these sciences, photonics is one of the key enabling technologies identifiedin the horizon europe strategic plan.the paris-saclay region has been hosting numerous prestigious research laboratories for several decades. to gather its strengths,upsaclay has been created in 2020 by grouping several academic and research institutions located in saclay area. it joins 8,100researchers working in 275 laboratories. upsaclay was ranked 15th in the 2023 shanghai university ranking, and 3rd in physics (1st ineurope) in the global ranking of academic subjects.regarding sciences of light, upsaclay gathers 700 researchers working in 28 laboratories across 5 graduate schools. upsaclaygraduates every year 150 engineers and 70 phds specialized in optics. in addition, upsaclay hosts many world class research facilities.the institute for the sciences of light (isl) has been created in 2020 to foster interdisciplinary synergies among the graduate schoolsof physics, chemistry, engineering, geosciences and life sciences and promote international and intersectoral relations.the lightinparis programme through isl will recruit 30 phd fellows (2 cohorts of 36 months each). industrial and international secondments will also be implemented to allow phd fellows to shape their careers by acquiring technical skills and networking relationships. numerous trainings will also be offered to ensure that doctoral students have both technical skills and soft skills by the end of their phd.",2024-10-11 12:31:01,266547,10.3030/101177177
101106282,MIBWAM,SIGNED,marseille and the (im-)mobilities of black maritime workers in the african mediterranean,2024-09-01,2027-02-28,0,"264693,6",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-05-15,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"“marseille and the (im-)mobilities of black maritime workers in the african mediterranean” (mibwam) is an interdisciplinary and intersectoral project dedicated to illuminating africa’s place in the global history of labour, port cities, colonialism and world oceans. the objective of the research, under the supervision of prof xavier daumalin (amu/telleme), is to uncover the intersections of docks and decks in the life of african maritime workers within the french empire, which subverts common narratives of early globalization as an age of borderless circulation. the results will greatly impact the international debate on global social history. furthermore, from the vantage point of the (im-)mobilities of black maritime workers in marseille, the project conceptualizes a modern history of the “african mediterranean” as a way of obtaining a more integrated view of the mediterranean world. this cutting-edge interdisciplinary endeavour can greatly advance the crucial transregional reconceptualization of areas studies. finally, mibwam seeks to engage a wide range of publics in reflection on the entanglements of africa and the mediterranean, which will both influence non-academic audiences and diversify my skills. to achieve these objectives, mibwam adheres to a multi-methodological approach including archival research, and includes a research blog devoted to citizen science and involving a variety of participants. an additional non-academic placement at mucem, a museum devoted to the euro-mediterranean world, is intended to revisit its representation of africa, enriching its collections and databases destined to inform exhibitions. mibwam will thus foreground the neglected topic of africa’s relevance to the mediterranean region in both the academic and museum sectors. in accordance with the horizon strategy, mibwam is committed to breaking new ground in interdisciplinary research and to helping forge an inclusive and historically aware european society.",2023-06-28 15:09:39,250753,10.3030/101106282
101148934,SUPER-QD,SIGNED,superlattices of perovskite quantum-dots for the digital-age,2025-03-01,2028-02-29,0,282168,HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-22,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-GF,,"photonic integrated chips are key for the eu’s pursuit of faster and more efficient computers, aiming to support the digital revolution while reducing the costs of ict. however, progress in photonic devices is held back by challenges in the miniaturization of on-chip light sources. super-qd aims to tackle these challenges by using superlattices of lead halide perovskite quantum dots as micron-size on-chip emitters. thanks to their color-tunable and bright fluorescence, these nanocrystals solids are efficient micron-size light down-converters, that will allow implementing more color channels per device without compromising miniaturization. moreover, the coupling between quantum dots results in superior exciton mobility and emission from collective quantum states (superfluorescence), which are promising for future applications in transceivers and quantum computers. super-qd comprises four tasks: 1) quantum dots prepared via wet chemistry are assembled into superlattices with tunable structure. 2) innovative diffraction techniques are employed to characterize superlattices, with a focus on structural and energetic disorder. 3) collective optical properties are studied via space- and time-resolved spectroscopies to discover new structure-coupling relations, with the goal of tuning the superlattices quantum light emission through their structure. 4) finally, superlattices with optimized properties will be installed in integrated photonic chips, to demonstrate on-chip down-converting optical amplification upon photoexcitation from an integrated blue laser. these proof-of-concept devices will create new connections between colloidal nanomaterials and photonic integrated chips, leading to groundbreaking advancements in both fields. super-qd will be hosted by lund university and the massachusetts institute of technology, leveraging the fellows’ and host institutions’ expertise to ensure a mutual benefit from the action and the success of the ambitious goals of the project.",2025-05-02 16:16:07,262545,10.3030/101148934
101063362,HIDRA,SIGNED,homological invariants of deformations of groups and algebras,2023-09-01,2025-08-31,0,"210911,04",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-09-28,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the pervasive role of algebraic topology in mathematics is proof of the powerful effects that homological invariants produce in the development of the discipline. extending these techniques beyond the category of topological spaces, in order to include """"quantized"""" systems arising from dynamical systems and (quantum) groups, is going to be extremely useful to make fast progress in these fields. the framework of operator algebras and noncommutative geometry is extremely well-suited for these developments and has already been applied with some success. the goal of this proposal is to further develop these homological techniques by supporting them with novel methods based on triangulated categories, homotopy theory, and index theory. the research problems tackled in this action are deeply related to important topics which attracted a great deal of interest in the mathematical community. for example, we study the celebrated baum-connes conjecture (for both groupoids and quantum groups) through a relatively unexplored perspective and relate it to the computation of k-theoretic and homological invariants for notable dynamical systems (e.g., smale's axiom a diffeomorphisms). this research will provide mathematicians with both conceptually new approaches and powerful computational tools. some of these results are relevant not only for pure mathematics, but also for solid-state physics and quantum information theory. this action will take us one step closer to the solution of significant problems or the formulation of more and more refined research questions. this fellowship will allow v. proietti to work under the supervision of m. yamashita (a world-class expert on quantum groups) at the university of oslo (a leading institution in operator algebras). it will expand the fellow's technical expertise and integrate it with essential management, administrative, and dissemination skills which will help v. proietti reach a position of professional maturity.""""",2022-10-06 17:57:59,242316,10.3030/101063362
101059826,ETNA4Ryd,SIGNED,enhancing tensor network approaches for rydberg atom quantum simulators,2023-01-01,2025-12-31,0,"265099,2",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-09-14,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-GF,,"recent experiments with ultracold atoms, trapped ions, rydberg atoms, and superconducting circuits succeeded in realizing quantum many-body states at unprecedented sizes and thus investigating their static and dynamical properties. these achievements have boosted the search for protocols to observe exotic phases of matter in quantum simulators and to implement quantum computations unaffordable for classical supercomputers. i aim to investigate rydberg-atom platforms, improving their efficiency for future quantum simulation and computation tasks, motivated by their versatility and manipulation capability. classical numerical simulations are fundamental to developing quantum simulators, engineering efficient experimental protocols, and benchmarking the results. still, an exact representation for large quantum many-body states is highly inefficient and impossible to achieve for the sizes available in current experiments. i will exploit advanced numerical tensor network methods to simulate the out-of-equilibrium properties of highly constrained quantum phases, as topological spin glasses and quantum scars, recently realized on rydberg-atom high-dimensional lattices. indeed, tensor networks are a balanced approximation between accuracy and computational resources and are the ideal set of tools to investigate constrained regimes in quantum many-body systems. realizing this project first at the lukin quantum optics group at harvard university and then at thequantum theory group at padova university, i will access world-leading experimental and numerical expertise to perform cutting-edge analytical, numerical, and experimental investigations on rydberg atom platforms. in addition, i will acquire experiment modeling expertise and apply them at the near-future quantum computation laboratory at padova university. this project is aligned with the quantum technologies flagship, making me valuable for future innovative research on competitive quantum technologies applications.",2022-09-21 16:45:15,242124,10.3030/101059826
101105116,BlackHoleChaos,SIGNED,chaos and thermal effects in black hole interactions,2023-08-01,2025-07-31,0,"153486,72",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-07-14,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the understanding of the microscopic origin of chaos and thermal effects in the physics of black holes is very challenging. such fundamental aspects seem to be intimately connected, but a microscopic analytical description of their interplay is still missing. the quantum gravity description of these aspects could help clarify their microscopic interconnection. the project i propose has the ambition to probe black hole states through highly excited string and coherent string states, providing a quantum microscopic description of chaos, thermal effects and information theory. the main observables are scattering and decay processes. the research programme contains the following parts. first, a general strategy will be developed to measure, and analytically control, chaos in physical processes involving black holes, such as black hole decays and black hole compton scattering. in particular, a quantitative measure of chaos will be introduced using random matrix theory techniques and the relative lyapunov exponents will be computed. second, in order to study thermal effects in black hole processes, the triggering of the thermalization phase driven by chaos will be investigated. finally, the project will consider the following direct applications. the first one will be the study of chaotic signatures in wave forms and quasi-normal modes of gravitational and electro-magnetic waves; the second will concern the realization of black hole horizons in terms of highly excited string and coherent string form factors.",2023-07-24 11:28:48,254500,10.3030/101105116
101152937,lipaseTEM,SIGNED,lipase immobilization for microscopic investigation of enzyme activity,2024-10-01,2026-09-30,0,"230774,4",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-17,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"water contamination caused by human and industrial activities is a significant global concern. one of the most prominent pollutants is oily wastewater, severely impacting groundwater and drinking water quality. biocatalysts, such as thermomyces lanuginosus lipase (tll), are used in many household detergents to remove lipids effectively. however, their limited solubility and reusability can increase running costs and hinder large-scale applications. to address this issue, we plan to immobilize tll on solid supports and determine the appropriate surface density of enzymes, conformational changes during immobilization, and the effect of support on its kinetic properties. our goal is to develop innovative methods for nanoscale imaging of enzymes using transmission electron microscopy (tem) to gain insights into the structural aspects of immobilization. by investigating the interaction of the immobilized enzyme with the support nanostructure and the lipid substrate, we expect to identify the attributes that maximize the biocatalytic reaction rate. we will explore different immobilization methods on various nanostructures and investigate how tll interacts with the immobilization matrices at the nanoscale level. additionally, we will apply water vapor atmosphere in the tem to explore in situ the dynamic switching between the active and idle state of the single enzyme molecules in real-time by their conformational changes. we are aiming to obtain groundbreaking results and a paradigm shift, based on the in situ kinetic studies of lipase-catalyzed chemical reactions which can become a gateway into the quantum mechanical world of molecular science.",2024-04-22 17:56:43,262861,10.3030/101152937
101067654,ATLANTIS,SIGNED,hopes and futures of academia: reimagining bacon's new atlantis,2022-08-15,2026-03-14,0,"226751,04",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-07-04,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"atlantis tackles the multifaceted challenges facing academia today by focusing on alternatives articulated within or at the boundaries of higher education. these challenges are not only practical, but also deeply theoretical and engage fundamental epistemological and ontological discussions about the intertwinedness of science and society, and the knowledge this relation generates. using francis bacon’s new atlantis (1626) as a reference point, this project’s ambition is to co-create different narratives, infrastructures and frameworks that amend the consequences of the technocratic imaginaries of knowledge and progress crystallised in this story. following the lead of researchers that have taken people’s hopes and visions as objects of analysis and entry points into broader societal concerns, atlantis aims to: 1) develop a nuanced account of the diverse challenges facing academia and better understand emergent or successful responses and transformation; and 2) co-create possible and utopian academic worlds that open new horizons for meaningful discussions and paradigm-shifting actions that account for its current weaknesses and blind spots, particularly when it comes to gender and multispecies entanglements. atlantis is anchored in anthropology and science and technology studies (sts) and focuses on three distinct but interconnected lines of inquiry about academia and its future at the present (neoliberal) moment. atlantis takes a forward-looking approach that is historically and ethnographically grounded, while engaging innovative co-creation and future-oriented techniques articulated at the intersection of anthropology, innovation, and design. atlantis is hosted at the norwegian university of science and technology (ntnu) and includes a secondment at the university of california, los angeles (ucla). it is co-supervised by vivian anette lagesen, knut h. sørensen, and sharon traweek.",2022-09-04 13:53:49,241590,10.3030/101067654
101149751,CIRQuIT,SIGNED,control exchange-coupling interactions in porphyrin-based quantum logic gates,2024-09-01,2026-08-31,0,"199694,4",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-08,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the role of quantum computing in simulating quantum and complex systems (e.g., molecular and biological systems) is central to the """"second quantum revolution"""", generating enormous investments of industrial companies (e.g., ibm, google, etc.) and eu members. current technologies are mainly based on solid-state fundamental units, i.e., the qubits, whose working principles rely on superconductivity or electron/nuclear spin physics. beyond them, molecular systems based on magnetic compounds are attracting specific interest in the community. by exploiting the versatility of molecular systems and the infinite possibilities enabled by synthetic chemistry, it is possible to engineer the systems' physical and chemical properties. for instance, several qubits can be interconnected within a single structure through organic and coordination chemistry approaches, thus improving more complex structures for implementing advanced quantum logical operations (i.e., quantum logic gates). the cirquit project aims to go beyond the current state-of-the-art molecular quantum logical units by introducing molecular machines for quantum information processing. the three main ingredients of this project are: i) organic and coordination chemistry, ii) light, and iii) magnetism. two molecular qubits will be anchored to a central diamagnetic photochromic unit acting as a switch of magnetic interactions. the differences in magnetic anisotropy properties of the two qubits will keep them distinguishable and manipulable through microwave pulses. by exploiting cyclization and cycloversion reactions of the photochromic core (enabled by continuous or pulsed irradiation with uv and vis light sources, respectively), it will be possible to switch exchange coupling interactions between side units. in this way, the two qubits can act as individual units when uncoupled and as quantum logic gates """"on demand"""", mimicking the workflow of a quantum circuit.""""",2024-04-16 18:32:07,262599,10.3030/101149751
101168628,QU-ATTO,SIGNED,quantum information science and ultrafast nonlinear coherent control at the attosecond timescale,2024-09-01,2028-08-31,0,"3953253,6",HORIZON.1.2,HORIZON-MSCA-2023-DN-01-01,2024-07-05,HORIZON,HORIZON-MSCA-2023-DN-01,HORIZON-MSCA-2023-DN-01,HORIZON-TMA-MSCA-DN,,"understanding the interaction between electromagnetic radiation and matter is crucial for unravelling the internal structure and processes of materials. electromagnetic waves exhibit both wave-like and particle-like behaviour, with the quantized nature of light becoming apparent in the realm of quantum technologies. the qu-atto network aims to merge the fields of quantum optics and quantum information science with attosecond physics. this involves focusing on experimental campaigns to highlight quantum aspects in the interaction of intense laser fields with matter and advancing theoretical descriptions for a comprehensive understanding of the quantum state of light associated with intense laser fields. traditionally, attosecond pulses have been generated using table-top femtosecond lasers. however, recent experiments performed at free-electron lasers (fels) have demonstrated the production of isolated attosecond pulses and precise control of attosecond waveforms for pulse trains, leading to remarkable advancements in attosecond science. the network also aims to leverage recent advances in seeded fels and high-intensity high-harmonic generation (hhg)-based attosecond sources to demonstrate the coherent control of electronic dynamics in systems of increasing complexity. the qu-atto network represents a comprehensive effort to advance the understanding and control of the interaction between electromagnetic radiation and matter, with a specific focus on merging quantum optics, quantum information science, attosecond physics, and free-electron laser science. the doctoral candidates (dcs) in the network will receive multifaceted scientific training encompassing experimental and theoretical aspects of quantum information science, strong-field physics, and soft x-ray and x-ray science, as well as extensive training in transferable skills and self-management techniques.",2024-07-16 15:26:39,264708,10.3030/101168628
101103143,2DMultiMems,SIGNED,two-dimensionally multiplexed on-demand quantum memories,2023-10-01,2025-09-30,0,"165312,96",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-03-30,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"a long-distance quantum network requires quantum repeaters dispersed between the end nodes. at intercity distances, the entangling rate of quantum repeaters may be limited by the photon travel time and the classical communication time. quantum repeaters and memories based on rare-earth-doped crystals overcome this limitation, as the atomic frequency comb (afc) protocol preparing these memories allows for temporal multiplexing. besides temporal multiplexing, spatial and frequency multiplexing are also possibilities for rare-earth-doped crystals.entanglement between these quantum memories is generated in a hybrid and heralded scheme by entangling each memory with a telecom photon and detecting a single photon after a beam splitter. thus, the key element for quantum repeaters with rare-earth-doped crystals is the quantum correlations between the telecom photons and the memories.in this project, i will extend the storage capabilities and the entanglement generation rate of rare-earth-doped crystals such that realistic quantum repeater applications at intercity distances are within reach. the research project is divided into three research objectives: first, i will establish quantum correlations between a long-lived on-demand quantum memory and telecom photons. the correlations will be stored in spin waves for over milliseconds. second, i will implement spatial multiplexing and store quantum correlations between telecom photons and 100 spatial modes of a single crystal. the spatial multiplexing is realized with acousto-optical devices in a crossed configuration. third, i will entangle two on-demand quantum memories in 1700 modes with temporal and spatial multiplexing.i expect that spatial multiplexing will become a standard tool for solid-state crystal memories. entanglement of two on-demand memories in 1700 modes will mark a shift in paradigm, as this is the first demonstration of entanglement of two solid-state memories with multiplexing in two degrees of freedom.",2023-06-29 13:50:26,251447,10.3030/101103143
101145886,QUINTO,SIGNED,quantum interacting topological optics,2024-06-01,2026-05-31,0,"165312,96",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-20,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"atom-light interfaces are vital for a range of potential applications in the coming “second quantum revolution”, from secure communication to ultra-precise sensors to quantum computers. a new exciting possibility is to arrange atoms in dense, regular arrays, where wave interference leads to strong collective emission. this property has been shown to polynomially or even exponentially improve the efficiency of single-photon-level applications. a frontier still awaiting a breakthrough is in the many-body regime, in particular, to expand the realm of atom arrays interacting with light toward realizing and studying exotic strongly correlated behavior.in quinto (quantum interacting topological optics), we will propose routes by which such systems can realize many-body states featuring topological order (to). tos have attracted significant interest due to wide-ranging implications ranging from possible fault-tolerant quantum computing to surprising fundamental properties such as the emergence of “anyonic quasi-particles” (being neither bosons nor fermions) and emergent lattice gauge theories. we will use the known physics of tos within condensed matter physics as a “window” to developing the concept of many-body quantum optics, and show that, in turn, the arrays provide new ways of creating, understanding and measuring tos.we will employ innovative, condensed-matter-inspired theoretical and numerical techniques, breaking state-of-the-art limitations (e. g. on system size), to study two routes towards quantum-optical tos: arrays in optical cavities and “topological bands” in free-space arrays. we aim to: (i) demonstrate that long-range interactions, induced by emission and re-absorption of photons, provides a new paradigm for inducing tos, (ii) elucidate the influence of such interactions on fundamental to physics, and (iii) show that the output light carries information sufficient to detect a to (including signatures of anyons).",2024-09-06 18:35:03,262404,10.3030/101145886
101063375,SpinSC,SIGNED,spin-mediated spectral conversion for efficient photovoltaics,2023-03-01,2025-02-28,0,"188590,08",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-06-15,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"improving the efficiency of photovoltaics (pv) is essential to accelerate the pursuit of carbon neutrality. as commercially available solar cells approach the 26% practical efficiency ceiling, we urgently need to find new ways to improve pv performance. a solution is to broaden the part of the incident solar spectrum that solar cells can absorb efficiently. the process of spectral conversion achieves this strategy by upconverting and downconverting the light wavelengths that are otherwise lost to transmission and heat.the spectral conversion processes that are key for photovoltaics are mediated by the spin of excited electronic states, whose short lifetime poses a challenge to their experimental investigation. however, the achievement of efficient spectral conversion depends on our ability to understand and control the complex quantum dynamics involved in these processes, which requires advanced theoretical and experimental methods.i have specialised in quantum system dynamics throughout my research career, becoming an expert in using analytical and numerical methods for their simulation. for my postdoctoral studies, i have undertaken an interdisciplinary path to apply my expertise to problems that i believe in having the highest urgency. i have worked on energy transport in molecular material for photovoltaics and collaborated with innovators in spectral conversion. with the same intentions, my objective is to determine the conditions for spectral conversion to occur efficiently in molecular materials.at the university of padua, i will learn fundamental skills necessary for this research, receiving crucial training for optimising and controlling spin-mediated spectral conversion. there, i will work with prof. simone montangero, who has pioneered methods for the simulation and control of complex quantum systems. the successful outcome of this research will guide the fabrication of spectral converters, essential for enhancing photovoltaic performance.",2023-04-05 13:19:56,239074,10.3030/101063375
101149532,SCSD,SIGNED,semiclassical spin dynamics in condensed phase,2024-10-01,2026-09-30,0,"172750,08",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-02,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"quantum mechanical, spin dynamic calculations for nmr purposes, rapidly becomes very complicated when the studied spin systems increase in size. in this project we aim to study methods in which semiclassical molecular dynamics are explored to tackle this problem. methods for semiclassical approximations have since long times been established within the fields of radical chemistry and optical spectroscopy research but are little explored within the field of nmr. we intend to explore methods where in addition to a smaller completely quantum mechanically described spin systems are investigated, the complete (large) nuclear surrounding is included in a classical manner. more specifically we will add hamiltonian terms of the caldeira-leggett type and eventually simulate the anharmonic environment with ab initio molecular dynamics or empirical force fields. the benefit of the proposed strategy is that matrix size increases linearly with the number of nuclei included instead of exponentially if the environment can be described classically. this will be done by a step by step project plan in which during the earlier work packages investigations of spin systems without the environment included is done. then once, we have established suitable quantum dynamics methods, we will proceed to include the environment. if this succeeds and we manage to correctly calculate spin dynamics with the impact of the environment in terms of relaxation taken into account, we will continue to the later work packages and try to use this to aid nmr pulse design. if this is successful, this project will open doors to more efficient nmr simulations and provide quantum physical insights to nmr dynamics.",2024-04-16 18:31:44,262582,10.3030/101149532
101066959,RegionalDopamine,SIGNED,parsing dopamine's learning and motor functions,2023-01-01,2024-12-31,0,"187624,32",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-07-21,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"appropriate selection of situation-appropriate behaviour requires both learning and motor control. release of the neurotransmitter dopamine in the striatam is crucially involved in both of these processes. however, previous work investigated learning and motor functions of dopamine in isolation. to fully understand dopamine function and dysfunction, it is imperative to take both learning and motor control into account. striatal dopamine release is thought to encode a reward prediction error, the discrepancy between expected and obtained outcome, as well as promote movement. dopamine release optimises and drives behaviour by modulating the activity of striatal medium spiny neurons (msns) and their downstream neural pathways. binding of dopamine to type-1 and type-2 dopamine receptor-expressing msns differentially modulate intracellular signalling cascades, increasing or decreasing phosphorylation of protein kinase a (pka), respectively. differential modulation of pka activity is thought to underlie learning and motor control, ultimately driving behaviour. importantly, dopamines influence on msns is functionally disparate between limbic, associative, and sensorimotor domains, and it is hypothesised that these regions differentially encode learning and movement. here, i aim to discern the entanglement of dopamine functions by employing a powerful behavioural task that differentiates between learning and movement, while 1) simultaneously recording dopamine release in distinct striatal domains, and 2) recording the activity type-1 or type-2 msns using a novel, cutting-edge tool to detect real-time pka activity. the complementary power of these innovations will enable me to drive forward the current understanding of dopamines function by combining state-of-the-art neuroscience techniques, elucidating the entanglement of dopamine in learning and motor control on behaviour.",2022-09-04 13:03:22,241175,10.3030/101066959
101146632,GETQuantum,SIGNED,general eigenstate thermalization in quantum circuits,2024-10-01,2026-09-30,0,"173847,36",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-10,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"understanding the dynamics of typical many-body quantum systems and the emergence of their universal thermodynamic description is both challenging and of paramount importance in various areas of physics, including condensed-matter and quantum-information theory, as well as statistical and high-energy physics. combining methods of those fields into novel interdisciplinary approaches, getquantum - general eigenstate thermalization in quantum circuits - aims for establishing a general eigenstate thermalization hypothesis (general eth) and its connection to the mathematical field of free probability through the lens of multi-point correlation functions. the project focuses on local quantum circuits, which, while native to quantum computing applications, have emerged as minimal models for many-body quantum dynamics and have let to unique analytical insights in recent years. within this setting, the first scientific objective of this project is to identify universal properties of multi-point correlation functions and their dynamics. this includes deriving exact results obtained via novel analytical tools as well as by numerical investigations based on new efficient numerical algorithms. the second objective of getquantum is to establish the recently introduced general eth, formulated in the language of free probability, and its consequences in interacting many-body quantum systems, modeled by local quantum circuits, beyond the current paradigm of standard eth. it aims at pinpointing correlations between matrix elements of physical observables and at confirming predictions of free probability by relating free cumulants, a central concept of free probability, with the dynamics of multi-point correlation functions. hence, general eth provides an intricate link between dynamical and statistical properties of many-body quantum systems. getquantum will deepen our understanding of universal aspects of their dynamics and vastly impact the fields mentioned above.",2024-04-18 12:38:16,262651,10.3030/101146632
101065263,RadCor4HEF,SIGNED,radiative corrections for heavy quark(-onium) production in high-energy factorisation,2022-12-01,2024-11-30,0,"195914,88",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-07-12,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"at high energy hadron colliders, the wide phase space for particle emissions can compensate the smallness of the strong-interaction coupling of quantum chromodynamics (qcd). at the lhc this effect is crucial for production of mesons containing charm and bottom quarks. at hadron collider with energy of 100 tev, all standard model physics will be affected by these large corrections.radcor4hef's objective is to develop an efficient and robust method to match these phase-space corrections, provided by high-energy factorization (hef) formalism with standard qcd computations in collinear factorization(cf). at present, this is not available. i aim at advancing the hef including sub-leading corrections in the strong-interaction coupling within a new computational framework. i will apply it to study the production of (i) the eta_{c,b}-mesons in the lhcb kinematics, (ii) photoproduction of j/psi and upsilon mesons (iii) hadroproduction of open heavy-flavour mesons.for all of these observables the theoretical uncertainties are larger than the experimental ones and we will change this. the matched cf+hef framework solves the instability problems of standard cf computations for eta_{c,b}, j/psi and open heavy flavour meson production at the lhc energies. radcor4hef will contribute to our quest to understand the proton structure and to predict heavy-quark bound-state production, which are the most poorly understood parts of qcd.the science generated by radcor4hef will be disseminated via top-level publications, oral communications, outreach events and computing codes integrated in the eu virtual access """"nloaccess"""". project activities will take place in the theory pole of ijclab orsay managed by cnrs, which gathers all the required expertise in the theory and phenomenology of qcd and particle physics. the exceptional environment part of paris-saclay u. will offer me an ideal training to develop my skills, to extend my research network and to become an independent researcher.""""",2022-08-26 15:23:07,240267,10.3030/101065263
101065991,SingletSQL,SIGNED,nuclear singlet state in diamond for overcoming the standard quantum limit in gravitational wave detectors,2023-01-15,2025-01-14,0,175920,HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-06-20,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the sensitivity of the next-generation gravitational-wave detectors (gwd) are critically limited by the quantum fluctuations of light. the major sources of such noises are shot noise and optomechanical back action noise (ban). the improvement of sensitivity can be achieved by back-action evading (bae) measurements, which allows overcoming the standard quantum limit. by trading off between shot and ban, recently a promising scheme has been proposed which involves another auxiliary system, consisting of an atomic spin ensemble with negative effective mass that can suppress both the noises. the measurement is performed by two entangled beams of light probing the gwd and the spin ensemble. however, the approach exhibits three major implementational issues to focus on, which i have discovered by recent calculations. firstly, i study how the sensitivity of the gwd is dependent and what the constraints introduced by the entanglement measures between subsystems. secondly, i come with a novel approach for the bae by using a nuclear singlet state of carbon in diamond which works at very low nmr frequencies and bandwidth aiming to avoid the discrepancies of the match between the frequencies and linewidths of the spin and the mechanical oscillators. in this aspect, i propose using a novel type readout of electron spin of nv centers, used as a non-perturbing ancilla of the nuclear spin-singlet. finally, based on the parameters obtained from ongoing e-test project, where a low thermal noise mechanical oscillator is being built up, i will theoretically investigate if the nuclear singlet state can match the frequency and bandwidth of rational parameters of the oscillator and whether it can be implemented for the bae measurement. i will study the role played by the input squeezing parameters, and how to engineer the frequency range of noise suppression of the output. the proposal entitles advanced hands-on training on experimental setups and profounding my background in gwd.",2022-08-23 21:33:42,239827,10.3030/101065991
